TID: 00878a19fa7f0000, SID: 0, DID: 0, CID: 0, time stamp: 84, AID: 0, The ship created
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 834, time stamp: 20226, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 974, time stamp: 20233, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 941, time stamp: 20291, AID: 6, The ship loading cargo from the dock
TID: 0037ff09fa7f0000, SID: 23, DID: 1, CID: 917, time stamp: 20372, AID: 6, The ship loading cargo from the dock
TID: 0017fcf0f97f0000, SID: 73, DID: 4, CID: 867, time stamp: 20402, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 827, time stamp: 20413, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 857, time stamp: 20556, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 911, time stamp: 20878, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21061, AID: 1, The ship requested permission to dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21066, AID: 2, The ship docked
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21069, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 940, time stamp: 21073, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 933, time stamp: 21196, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 907, time stamp: 21325, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 843, time stamp: 21374, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 938, time stamp: 21424, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 971, time stamp: 21477, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 833, time stamp: 21592, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 0, time stamp: 22062, AID: 1, The ship requested permission to dock
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22070, AID: 1, The ship requested permission to dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 0, time stamp: 22097, AID: 2, The ship docked
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22102, AID: 2, The ship docked
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22109, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 902, time stamp: 22116, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 0, time stamp: 22102, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 896, time stamp: 22131, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 853, time stamp: 22161, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 951, time stamp: 22206, AID: 6, The ship loading cargo from the dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 2, CID: 832, time stamp: 22374, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 856, time stamp: 22382, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 893, time stamp: 22436, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 847, time stamp: 22469, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 800, time stamp: 22749, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 948, time stamp: 23227, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 824, time stamp: 23298, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 968, time stamp: 23306, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 918, time stamp: 23355, AID: 6, The ship loading cargo from the dock
TID: 0037ff09fa7f0000, SID: 23, DID: 1, CID: 891, time stamp: 23435, AID: 6, The ship loading cargo from the dock
TID: 0017fcf0f97f0000, SID: 73, DID: 4, CID: 835, time stamp: 23470, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 773, time stamp: 23475, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 812, time stamp: 23627, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 889, time stamp: 23948, AID: 6, The ship loading cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24066, AID: 1, The ship requested permission to dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24080, AID: 2, The ship docked
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24091, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 928, time stamp: 24100, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24082, AID: 1, The ship requested permission to dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24145, AID: 2, The ship docked
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 0, time stamp: 24083, AID: 1, The ship requested permission to dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 937, time stamp: 24155, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24149, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 0, time stamp: 24158, AID: 2, The ship docked
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 0, time stamp: 24183, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 798, time stamp: 24176, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 925, time stamp: 24189, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 898, time stamp: 24265, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 886, time stamp: 24398, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 779, time stamp: 24409, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 936, time stamp: 24494, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 969, time stamp: 24506, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 818, time stamp: 24659, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 0, time stamp: 25066, AID: 1, The ship requested permission to dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 0, time stamp: 25074, AID: 2, The ship docked
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 0, time stamp: 25077, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 879, time stamp: 25082, AID: 6, The ship loading cargo from the dock
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 873, time stamp: 25200, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 865, time stamp: 25224, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 793, time stamp: 25229, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 897, time stamp: 25272, AID: 6, The ship loading cargo from the dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 2, CID: 814, time stamp: 25439, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 801, time stamp: 25453, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 858, time stamp: 25509, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 776, time stamp: 25540, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 757, time stamp: 25852, AID: 6, The ship loading cargo from the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26060, AID: 1, The ship requested permission to dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26064, AID: 2, The ship docked
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26067, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 890, time stamp: 26073, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 874, time stamp: 26298, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 820, time stamp: 26371, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 949, time stamp: 26375, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 860, time stamp: 26419, AID: 6, The ship loading cargo from the dock
TID: 0037ff09fa7f0000, SID: 23, DID: 1, CID: 885, time stamp: 26498, AID: 6, The ship loading cargo from the dock
TID: 0017fcf0f97f0000, SID: 73, DID: 4, CID: 772, time stamp: 26533, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 770, time stamp: 26536, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 764, time stamp: 26698, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 850, time stamp: 27017, AID: 6, The ship loading cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 0, time stamp: 27062, AID: 1, The ship requested permission to dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 0, time stamp: 27068, AID: 2, The ship docked
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 0, time stamp: 27071, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 846, time stamp: 27076, AID: 6, The ship loading cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 848, time stamp: 27189, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 927, time stamp: 27224, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 882, time stamp: 27295, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 762, time stamp: 27297, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 866, time stamp: 27328, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 845, time stamp: 27469, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 740, time stamp: 27475, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 923, time stamp: 27565, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 954, time stamp: 27570, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 763, time stamp: 27728, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 841, time stamp: 28173, AID: 6, The ship loading cargo from the dock
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 840, time stamp: 28273, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 823, time stamp: 28293, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 747, time stamp: 28305, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 837, time stamp: 28357, AID: 6, The ship loading cargo from the dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 2, CID: 754, time stamp: 28501, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 797, time stamp: 28524, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 817, time stamp: 28577, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 743, time stamp: 28611, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 713, time stamp: 28922, AID: 6, The ship loading cargo from the dock
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29068, AID: 1, The ship requested permission to dock
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29077, AID: 2, The ship docked
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29083, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77ae5f97f0000, SID: 96, DID: 4, CID: 0, time stamp: 29069, AID: 1, The ship requested permission to dock
TID: 00a77ae5f97f0000, SID: 96, DID: 4, CID: 0, time stamp: 29101, AID: 2, The ship docked
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 828, time stamp: 29091, AID: 6, The ship loading cargo from the dock
TID: 00a77ae5f97f0000, SID: 96, DID: 4, CID: 0, time stamp: 29104, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77ae5f97f0000, SID: 96, DID: 4, CID: 721, time stamp: 29125, AID: 6, The ship loading cargo from the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 822, time stamp: 29149, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 803, time stamp: 29363, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 802, time stamp: 29445, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 945, time stamp: 29451, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 830, time stamp: 29481, AID: 6, The ship loading cargo from the dock
TID: 0037ff09fa7f0000, SID: 23, DID: 1, CID: 829, time stamp: 29562, AID: 6, The ship loading cargo from the dock
TID: 0017fcf0f97f0000, SID: 73, DID: 4, CID: 714, time stamp: 29603, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 737, time stamp: 29606, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 695, time stamp: 29770, AID: 6, The ship loading cargo from the dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30065, AID: 1, The ship requested permission to dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30071, AID: 2, The ship docked
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30074, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 922, time stamp: 30081, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 815, time stamp: 30087, AID: 6, The ship loading cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 809, time stamp: 30157, AID: 6, The ship loading cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 759, time stamp: 30260, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 912, time stamp: 30288, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 825, time stamp: 30366, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 681, time stamp: 30381, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 816, time stamp: 30391, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 665, time stamp: 30539, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 799, time stamp: 30542, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 906, time stamp: 30638, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 943, time stamp: 30639, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 677, time stamp: 30798, AID: 6, The ship loading cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 0, time stamp: 31065, AID: 1, The ship requested permission to dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 0, time stamp: 31075, AID: 2, The ship docked
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 0, time stamp: 31078, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 810, time stamp: 31084, AID: 6, The ship loading cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31065, AID: 1, The ship requested permission to dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31109, AID: 2, The ship docked
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31112, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 903, time stamp: 31117, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 796, time stamp: 31239, AID: 6, The ship loading cargo from the dock
TID: 00877f0cfa7f0000, SID: 18, DID: 0, CID: 725, time stamp: 31345, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 786, time stamp: 31364, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 690, time stamp: 31402, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 807, time stamp: 31424, AID: 6, The ship loading cargo from the dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 2, CID: 655, time stamp: 31566, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 758, time stamp: 31595, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 782, time stamp: 31643, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 673, time stamp: 31680, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 661, time stamp: 31991, AID: 6, The ship loading cargo from the dock
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 0, time stamp: 32066, AID: 1, The ship requested permission to dock
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 0, time stamp: 32072, AID: 2, The ship docked
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 0, time stamp: 32075, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 671, time stamp: 32084, AID: 6, The ship loading cargo from the dock
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 739, time stamp: 32188, AID: 6, The ship loading cargo from the dock
TID: 00a77ae5f97f0000, SID: 96, DID: 4, CID: 670, time stamp: 32206, AID: 6, The ship loading cargo from the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 794, time stamp: 32213, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 715, time stamp: 32427, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 932, time stamp: 32514, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 768, time stamp: 32518, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 792, time stamp: 32544, AID: 6, The ship loading cargo from the dock
TID: 0037ff09fa7f0000, SID: 23, DID: 1, CID: 788, time stamp: 32623, AID: 6, The ship loading cargo from the dock
TID: 0017fcf0f97f0000, SID: 73, DID: 4, CID: 647, time stamp: 32671, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 633, time stamp: 32678, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 639, time stamp: 32842, AID: 6, The ship loading cargo from the dock
